4583;Mühledorf SO;7.4859728819;47.1251297424;
4579;Gossliwil;7.443314194;47.131460446;
4588;Unterramsern;7.4796544404;47.1134168288;
4612;Wangen b. Olten;7.8803501909;47.3183450025;
4614;Hägendorf;7.8184369627;47.350701103;
4622;Egerkingen;7.7854932481;47.3139018245;
4624;Härkingen;7.8224606797;47.2861549209;
4655;Rohr b. Olten;7.9367249092;47.4080563624;
4663;Aarburg;7.9180086041;47.3318721976;
3377;Walliswil b. Wangen;7.6839649734;47.2150378394;
4543;Deitingen;7.599782882;47.2061357413;
4710;Balsthal;7.6847721659;47.2939908888;
